Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
100005746405683200,29293777,n,,,,,,
99963903383056384,269732468,y,report,other,n,reporter,none,@MarkusFeehily  http://lockerz.com/s/126894814 I watch my little girl live her life after bullying and abuse ty for supporting this cause xx
99980574579630080,69319687,n,,,,,,"@ABC How? Hope that bullying the most powerful nation in the world is the beginning of the end of those terrorists, the rating agencies"
99828715323797505,49333225,y,report,other,n,reporter,none,
99913629784211456,46724772,n,,,,,,Eu fiz bullying na @itsraphacosta_ essa semana.
99742234248880128,74626492,y,self-disclosure,other,n,defender,none,"stop making fun of amy winehouse and michael jackson, #rickcastellano is a bully."
99796631834214400,81331057,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ?... http://tumblr.com/xqe3xgo8kx"
99748356959645696,240894083,n,,,,,,"Nothing gets me more geeked up for the football season then Raider Haters! We are building a bully here, just wait and see"
99949523828346881,268642616,y,self-disclosure,cyberbullying,n,victim,fear,
99912426237083649,42463707,n,,,,,,"Usa brinco de ziper, crocs, calça verde neon e ainda reclama que sofre bullying"
100029967743721472,89509976,n,,,,,,"Me acaban de avisar que se murió un tio que me caía mal porque me hacia bulling, que debo hacer? llorar? estoy confundida"
99878683896070144,343886433,y,denial,other,n,victim,none,- mye brother think he could bully me into qettin him a poptart . i think nt !
99807354199093248,238627951,y,self-disclosure,other,n,defender,none,@AndyEaston85 Love how we are teaching the Bullshitters a lesson in football. Miss Bully and his message board posts.
100015132402384896,77818739,n,,,,,,"Sacanear Botafoguense é Bullying, sacanear Tricolor é Homofobia, e sacanear Vascaíno leva um processo no PROCON"
99837140220911616,296484616,n,,,,,,
99967446198403074,236026510,n,,,,,,
100003563991871488,25598150,y,report,cyberbullying,n,reporter,none,"Cyber Bulling is a bitch, it doesn't happen to me but i notice it happen to other people. It's really stupid how openly people do it."
100065464742449154,319765043,y,report,other,n,reporter,none,@BelieberHoe follow plz help put a stop to bullying and cyber bullying
99868767160512512,187491347,n,,,,,,Quem mais sofre bullying: - ? ( ) Loiras burras. ? ? ( ) Nerds. ? ? (X) O número ?24? da chamada. http://tumblr.com/xob3xk4pmc
99953892120477696,59227403,n,,,,,,"Does ""discipline"" really stop bullying and other anti-social behavior http://owl.li/1e84iq"
99938489684078592,74251086,y,self-disclosure,other,y,victim,none,"Been bullied into watching a scary film, I love my friends!"
99830275596500992,263598302,y,report,cyberbullying,n,reporter,none,
99980864724799488,36117445,n,,,,,,texto muito bom que ainda nao li sobre o problema do mundo sem bullying na super desse mes. #eutedisse
99739135090245632,333252105,n,,,,,,
99997646403538945,29134666,n,,,,,,"Bi-State Bully, that has a nice ring to it.. (@ Illinois State Line) http://4sq.com/ngpVoH"
99902076481568768,103954690,n,,,,,,@carlosfaboayuso c te hace conocida esa history en yuctan se llama gobierno ya no es sólo escolar llega a todos lados #bullying
99721373622079489,40043209,y,report,other,n,reporter,sadness,
99790125629841408,112847112,y,report,other,n,reporter,sadness,
99882061527126016,220415444,y,report,other,n,reporter,none,Kelly Osbourne Goes From Fat to Big Fat Bully: In case you don?t spend your free hours hanging on every vapid de... http://bit.ly/nPtbCn
100056232164982784,153463099,n,,,,,,Eu aqui praticanto bullying com a @ilovedinheiro
99953888551124992,41958193,n,,,,,,
99890292928430080,58332541,n,,,,,,"bully,,bully"
99760758723837953,40755506,y,self-disclosure,other,n,victim,none,Oh no was I just bullied
99819570860261376,97681263,n,,,,,,
100006982924247040,234555323,n,,,,,,If you know people that are getting bullied why stand there and watch them get hurt? Do something about it! Be a friend not a bystander.
99760159382962176,247191345,n,,,,,,"@alaa Crying :'( Nothing has changed, nothing. It's a silent Coup using #Jan25 as the bullet. The picture is clear now, the plan revealed."
100036720262782976,259050065,n,,,,,,Good role models @TheZachMills & @riley_griffiths yes bullying is very dumb and certainly not necessary!
99997844479557633,148550282,n,,,,,,@SalisaBexiga OMG! quem disse isso? DÓI O CORAÇÃO MESMO! essa pessoa deve sofrer bullying igual o @DuBoeing
100025268533592065,184588230,y,report,other,n,reporter,none,Collins was the biggest bully ..that is all
99988974793265152,64797542,y,self-disclosure,other,n,victim,none,
99726841971097601,158749843,n,,,,,,@Iiyangg oooogitu yaa.. Haha asik-asik nanti ketemu iyang pengen gue bully hahahahaha
99954678573441025,320253274,n,,,,,,@pink_supernova @ghostlife582 @endbullying2day Here is an aticle on the disparity of school reporting #bullying http://t.co/WcGtxrU
100034297196589056,236974417,y,self-disclosure,other,n,victim,none,
99851626721984512,58219992,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ?... http://tumblr.com/xba3xj0sip"
100004025877008384,55309072,n,,,,,,
99852678502416385,285403290,n,,,,,,Yah #AdminF mau gimana nih habis di bully sm ANTIS admin diemin aja kali ya?? Biar aj dia ngaca dia sendiri sempurna apa ngga!!!
99836346650210304,81474038,n,,,,,,Ngakak aja ngakak di bully :D
99941542525018112,27308079,n,,,,,,"""Teria Gerard sofrido bullying na escola por ser emo?"" Bem bolada, bem bolada! -N"
99993740353077248,172293586,y,self-disclosure,other,n,victim,sadness,getting tired now and james has stopped bullying me for today:L
99806798437036032,258741197,n,,,,,,
100041273242697728,152350370,n,,,,,,
100015599673016322,46308453,n,,,,,,@vemkgatxenha Desculpa... sou da Sonserina. Minha missão é praticar o bullying e me fazer de gostosa.
99714460884811776,33378770,y,denial,other,y,bully,none,Jarel lied i was never a bully lol hahaha i was always the nicest dude lol
99997756365615104,239883597,n,,,,,,"@Lahlo_ pesao culiao, me tuitiai pa hacerme bullying xD"
99954987890774017,54544392,n,,,,,,"Agora eu tô na casa do @_DanMiranda , com o @kairoAllves (sofrendo bullying por gordura)"
99875750764744704,123217748,n,,,,,,"@iimaao good.. Emang perlu di-bully balik tu anak, mah."
99947655383359488,335628581,n,,,,,,
99945435485044736,237167026,n,,,,,,"@ome_key yaampun ospeknya lama amat eon, kuatkan hatimu ya- gak laah eon, masa di bully-_- iya aku juga :(( sedih bgt belum liat taemin :(("
99854232110383104,107809788,n,,,,,,"Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - ? Reblog se você se importa. ? ?... http://tumblr.com/xbj3xj6gku"
99979187078701057,28479855,n,,,,,,
99917686997401601,49171734,n,,,,,,ISSO É PRECONCEITO E BULLYING @marerawr @PietroMora
100025129718919168,305820938,y,accusation,other,y,accuser,none,Lol BULLY &gt;.&lt;
99740376922980352,263461819,n,,,,,,
99955080131915777,27028591,y,accusation,other,n,accuser,none,
99723856796848128,38325185,y,report,other,n,reporter,none,?@Bitch_uBeenaFan: @DJKOOTZ wat club????????&lt;----- FUCK AS BULLY MAN FUCK THIS SHIT I ONLY CAME CUZ THESE NIGGAS WAS CRYING AND SHIT LOL SMH
99898108451889153,205620312,n,,,,,,
99823282131443712,163009052,n,,,,,,yah yah maen bully bully an deh . norak !!
99904770650804224,32995790,n,,,,,,"@Anahi bullying é crime, fikdik n."
99826085633593344,239461726,y,self-disclosure,other,n,bully,none,
99980807288000512,58045310,y,self-disclosure,cyberbullying,n,victim,none,@Kazza1878 ahahahaa gettin bullied on twitter. hate my life! tellin ginge not to marry you now! x
99838621829447680,348604869,n,,,,,,"Whether life's disabilities, left you outcast, bullied or teased,rejoice and love yourself today, 'Cause baby, you were born this way"
100006550910935040,223911767,n,,,,,,O filho da Carol é feio pra caralho............. quer vê? vão dizer que tô fazendo bullying só porque o moleque é negro.
100057410680532993,40875530,n,,,,,,Wisconsin Business Bullied by Unions ? Forced to Cancel Tea Party Rally Location http://t.co/2POlyVx #moonbattracker
99949628560113664,104236426,n,,,,,,
99790208312147970,130493206,n,,,,,,Anger over bullying at work talks: A ROW has erupted between Central Beds Council (CBC) and workers? union GMB a... http://bit.ly/quVhWD
99996519087869952,236093429,y,report,other,n,reporter,none,Als say he aint a virgin....my ass.  -___-...dat lil bulling fella get to u already??
99870079788912640,36012863,y,self-disclosure,other,n,victim,sadness,@quitahness why r u so mean to me. uhuhu bully grandma
100028798409523200,160990168,n,,,,,,
99844704518144000,294334246,n,,,,,,@gabrielbeli ela taa toda puta porque ficou sabendo que eu faço bullying na maria lydia kkkkkkkk
99939097145131008,35862035,y,accusation,other,n,accuser,none,@UNdeadHolly I suppose that will have to do. Bully
99865747819470848,109474875,n,,,,,,"untuk anak 2010 yang jadi panitia, tolong cariin @sariaddicted anak ini pendampingnya siapa ya, kalian bully habis""an gpp kok :D"
99738029979213824,148172315,y,report,other,n,reporter,anger,@SHAWTYBAD3223 is a bully ! Someone gon shoot her big head ass !
99977205605605376,71373138,n,,,,,,
99810985287745536,22918260,y,report,cyberbullying,n,reporter,none,@mcppresident ohhhh the so-called bullying tweets? I don't find them THAT extreme lol they're not brats--they're judgmental you-know-it-alls
99956665134223360,136821236,n,,,,,,@cherishfaustino @JhayRollz we already are... You're on the of our bullying list....
100021604318326784,72052015,n,,,,,,Sofri bulling agora
100038154681188352,58080583,n,,,,,,
100066587305975808,309986660,n,,,,,,"just cause its celebrities your bullying, doesn't change the fact that it's still bullying."
99981044379430913,38790176,n,,,,,,Tell @MicheleBachmann: Denounce anti- #gay bullying in your district! http://t.co/qmqqEyC #lgbt #p2 #itgetsbetter
99947202859905025,32934232,n,,,,,,"@Max_BlackSheep Isso é bullying, hein!"
99977048302424064,199671822,n,,,,,,"Tava na casa dos meus avos, sofro bullying ate la, me avacalharam em tds as linguas..... euheueheu"
99723892238729217,29024412,y,self-disclosure,other,n,victim,empathy,@haileybaldwin were in the SAME boat as being bullied!. Sucks huh?
100000076050595840,50839892,n,,,,,,@JBujaldon q sepas q el azul sufria bullying del resto x ser marica
99711201663135744,294795815,y,accusation,other,n,accuser,none,@iBiebsCanada BULLY.
99964086032404481,44735837,n,,,,,,@ingridill0391 esa chiquilla es tan bully :(
100042898988474368,132128462,n,,,,,,
99992467113390080,219576027,y,report,other,n,reporter,none,Santos denies bullying farmers http://t.co/L6n6MND @amworldtodaypm #lockthegate
100042498755395585,53181356,n,,,,,,@anamussi @rocksweber @marianapls @miibrum nossa foto saiu na revista do rio branco na parte de bullying o.O
99915038344753153,89232852,n,,,,,,"Sacanear Botafoguense é Bullying, Tricolor é Homofobia,e sacanear Vascaíno leva um processo no PROCON, porque ""freguês"" tem sempre razão!"
99861928071012354,109962400,n,,,,,,"Calling your child ""Albus Severus"" & hoping he doesn't get bullied."
99948334369869824,106934654,n,,,,,,
99981033696530432,153343947,y,self-disclosure,other,n,victim,none,My litto bro is really dumb. He's pretty lame and he just told me that I'm a jerk and now he's hitting my hand ! #Bully
99868799993524224,224045170,n,,,,,,#HefFiles #ChipsClipsScripts and #bully t's = swagg
99761095077658624,120334820,y,self-disclosure,other,n,victim,none,
100020030623850496,61880796,n,,,,,,"I see that 60 and 6 will start side by side #nascar, the kid vs the bully"
99993172872134657,51288161,n,,,,,,não é bullying se eu não aceitar seu depoimento só pq é capenga
99719260867272704,72148337,n,,,,,,@Dread_Slinga i think ima watch ant bully?
99980741374509057,349302846,y,self-disclosure,physical,n,victim,none,everyone in this house can u jst leeve me alone and stop getting ur kicks out of bullying me !!!!!!!!!!!!!!!!
99887367619481600,148310005,n,,,,,,What Parents Need to Know to Protect Kids From Bullying: http://t.co/43WZVFD
99859767991861248,72783806,y,report,other,y,reporter,none,@pattyyum Hahahaha! why did your sister even do that to you?? =))))) kawawa ka naman bullied ka by your sister :))
100064053556281344,28665425,y,self-disclosure,other,n,defender,none,
99850346855284737,323830175,y,report,other,n,reporter,none,Always bully her
99945000120492032,237347970,n,,,,,,@SamTsuiFans aha! Yup school rocks.. specially when you aren't annoyed by a bullying b*tch anymore x) and Yale rocks!
99898805486485504,16676396,n,,,,,,"""Bullying"", dificil de resolver en escuelas http://bit.ly/ntbfd5"
99887631361519616,195449338,n,,,,,,"Sacanear Botafoguense é Bullying, sacanear Tricolor é Homofobia, e sacanear Vascaíno leva um processo no PROCON,"
99866355574128640,325786477,n,,,,,,
99950398797922304,156482226,y,cyberbullying,other,n,bully,none,
100052343176953856,75628685,n,,,,,,
99947140075360256,16537302,y,report,other,n,reporter,none,Ask @Revrunwisdom y his pride won't let u receive the very thing money can't buy? Not based on fame just bcuz u r here on the planet BULLY
99984375957041152,145868666,y,report,cyberbullying,n,reporter,none,@FoxySharingan Because he was being cyber bullied hard.
99937371449077760,311526810,n,,,,,,
99769083721027584,269572174,y,self-disclosure,other,n,victim,none,@justinbieber i need your advice about bullying
99715361292828674,140836568,n,,,,,,Bullying é prática comum no trabalho http://dlvr.it/f3ZH6 #http_gdata_youtube_com_schemas_2007_video #VideoJus
100044565544845314,324881697,n,,,,,,I HATE WHEN PEOPLE ALWAYS. GET BULLIED 4 NO REASON AT ALL :( :( I DON'T LIKE IT
100044191748464640,223020169,n,,,,,,"California Bully Cr: CBC ADOPTION EVENT....SUNDAY 10-3....PETCO REDLANDS, CA 10-3 http://ow.ly/1e8go9"
99999621945896960,232742284,n,,,,,,
99956050614157312,154015268,y,denial,other,n,bully,none,I aint no bully! You was talking reckless so i was ready to give you them hands!!
99992786882924544,41401033,n,,,,,,"Na minha época, se praticava bullying com todos eles. Abelhinhas cretinas."
99753347963297792,333337610,n,,,,,,The Hardcore Justice card: Mai jos aveti card-ul updatat pentru PPV-ul TNA: The Hardcore Justice: Bully Ray vs. ... http://bit.ly/oucJTY
100042108563496960,276130266,n,,,,,,"Bullying: O gesto mais idiota, estúpido e irracional que um ser humano pode praticar."
99795700052791296,49289929,y,accusation,other,n,accuser,none,"@eZhenKHJEN Walao you see la, you bad friend, bully again :( :( :( I am lor, don't deny the truth!"
